Date,Product,Category,Region,Sales_Rep,Units_Sold,Price,Revenue,Cost
2023-04-15,Printer,Accessories,Europe,Rep_8,3,153.93,461.79,279.68
2023-04-05,Smartphone,Electronics,Asia,Rep_11,10,338.02,3380.2,2159.92
2023-03-25,Monitor,Accessories,Asia,Rep_3,7,287.95,2015.65,1394.89
2024-05-19,Monitor,Accessories,NA,Rep_17,18,504.42,9079.56,7377.81
2024-03-02,Router,Accessories,South America,Rep_5,18,891.04,16038.72,13633.19
2024-07-15,Laptop,Electronics,Europe,Rep_15,13,363.35,4723.55,3290.9
2023-06-12,Laptop,Electronics,Asia,Rep_8,19,632.49,12017.31,8329.81
2023-09-03, Laptop ,Electronics,NA,Rep_2,1,134.48,134.48,87.23
2024-10-20, Router ,Accessories,Europe,Rep_16,15,138.5,2077.5,1398.61
2023-02-13,Laptop,Electronics,Europe,Rep_8,17,580.0,9860.0,8453.95
2023-06-06,Tablet,Electronics,Asia,Rep_11,4,779.02,3116.08,2414.74
2024-02-01, Router ,Accessories,South America,Rep_1,9,557.1,5013.9,4227.03
2024-06-06,Smartphone,Electronics,South America,Rep_1,15,918.75,13781.25,10374.16
2024-11-16,Router,Accessories,South America,Rep_18,13,166.96,2170.48,1834.0
2023-03-11,Laptop,Electronics,Europe,Rep_19,11,323.82,3562.02,2598.55
2023-02-06,Tablet,Electronics,Europe,Rep_19,16,695.96,11135.36,9041.97
2024-05-18,Laptop,Electronics,Asia,Rep_3,15,960.28,14404.2,10865.03
2024-08-18,Smartphone,Electronics,Europe,Rep_13,16,199.32,3189.12,2142.6
2023-08-06,Tablet,Electronics,NA,Rep_20,16,116.44,1863.04,1603.5
2023-10-16,Smartphone,Electronics,Asia,Rep_17,5,138.23,691.15,447.89
2024-02-02,Tablet,Electronics,Europe,Rep_20  ,12,297.34,3568.08,2467.6
2023-09-20, Smartphone ,Electronics,Europe,Rep_11,17,743.37,12637.29,10342.75
2023-09-24, Monitor ,Accessories,NA,Rep_10,5,883.73,4418.65,3804.6
2024-04-07,Laptop,Electronics,South America,Rep_20,16,486.87,7789.92,6173.29
2024-10-29,Router,Accessories,South America,Rep_7,13,861.65,11201.45,8973.04
2023-07-09,Laptop,Electronics,N. America,Rep_13,19,264.6,5027.4,3725.68
2023-04-20,Router,Accessories,Europe,Rep_7,12,783.15,9397.8,5830.19
2024-08-06,Router,Accessories,Asia,Rep_7,2,219.32,438.64,315.17
2024-08-30,Smartphone,Electronics,Asia,Rep_15,17,361.51,6145.67,4199.62
2023-02-25, Router ,Accessories,Europe,Rep_19,14,993.85,13913.9,12500.86
2023-09-16,Tablet,Electronics,NA,Rep_10,19,244.35,4642.65,3782.07
2023-01-13,Tablet,Electronics,Europe,Rep_11,3,194.8,584.4,519.91
2023-07-31,Monitor,Accessories,South America,Rep_11,7,780.8,5465.6,3991.09
2024-04-13,Monitor,Accessories,Europe,Rep_16  ,8,834.81,6678.48,4451.86
2024-05-06,Printer,Accessories,Asia,Rep_8,16,378.6,6057.6,5310.33
2023-03-21,Printer,Accessories,NorthAmerica,Rep_1,6,627.97,3767.82,3288.76
2023-02-01,Printer,Accessories,NA,Rep_1,13,361.43,4698.59,3298.01
2023-10-08,Laptop,Electronics,Asia,Rep_15,7,319.01,2233.07,1927.68
2024-01-26,Router,Accessories,Europe,Rep_4  ,18,,9281.34,8350.67
2023-02-24,Smartphone,Electronics,Europe,Rep_7,10,579.88,5798.8,3653.36
2024-03-09,Router,Accessories,Asia,Rep_3,7,670.63,4694.41,4004.78
2023-10-14,Monitor,Accessories,N. America,Rep_10  ,13,255.39,,2004.28
2023-02-05,Laptop,Electronics,Asia,Rep_5,17,898.06,15267.02,12231.92
2023-09-27,Monitor,Accessories,Europe,Rep_4,16,425.24,6803.84,5360.19
2024-10-13,Router,Accessories,N. America,Rep_16,15,832.66,12489.9,8671.39
2023-06-28,Laptop,Electronics,NorthAmerica,Rep_3,8,359.14,2873.12,2490.4
2023-08-29,Monitor,Accessories,Asia,Rep_9,13,781.89,10164.57,7816.97
2023-01-24,Router,Accessories,South America,Rep_3,13,466.6,6065.8,4666.43
2024-12-09,Tablet,Electronics,Europe,Rep_3,11,813.0,8943.0,7399.78
2024-02-12,Router,Accessories,South America,Rep_1,1,113.35,113.35,95.52
2023-02-08,Monitor,Accessories,South America,Rep_15,13,,8139.95,7298.3
2024-02-27,Tablet,Electronics,NA,Rep_19,4,807.06,3228.24,2640.64
2023-02-15,Router,Accessories,NorthAmerica,Rep_9,16,458.24,7331.84,5129.15
2024-12-27,Smartphone,Electronics,South America,Rep_7,8,129.93,1039.44,698.84
2023-10-01,Laptop,Electronics,Asia,Rep_7,1,897.8,897.8,612.74
2023-08-29,Router,Accessories,South America,Rep_1,2,870.67,1741.34,1301.1
2024-10-27,Laptop,Electronics,South America,Rep_18,12,105.47,1265.64,938.33
2024-12-20,Monitor,Accessories,Europe,Rep_2,14,746.41,10449.74,6618.13
2023-10-21,Smartphone,Electronics,NorthAmerica,Rep_20,1,962.88,962.88,705.4
2024-01-12,Monitor,Accessories,South America,Rep_18,10,458.16,4581.6,3676.29
2023-06-17,Smartphone,Electronics,Asia,Rep_18,15,,7494.9,4641.57
2024-07-07,Tablet,Electronics,Asia,Rep_12,9,403.27,3629.43,2499.75
2024-02-21,Tablet,Electronics,South America,Rep_12,3,532.56,1597.68,1227.36
2024-04-23,Smartphone,Electronics,Asia,Rep_5,7,209.46,1466.22,908.34
2024-11-19,Monitor,Accessories,South America,Rep_12,10,574.07,5740.7,3609.68
2024-03-18,Laptop,Electronics,Asia,Rep_5,10,731.56,7315.6,6049.27
2023-12-07,Smartphone,Electronics,South America,Rep_15,12,757.45,9089.4,6074.03
2024-07-06,Router,Accessories,Europe,Rep_2,14,933.9,13074.6,10211.16
2023-12-18, Printer ,Accessories,Europe,Rep_20,5,927.64,4638.2,4056.01
2023-12-16,Printer,Accessories,Europe,Rep_19,12,203.32,2439.84,1499.04
2023-05-23,Tablet,Electronics,South America,Rep_3,12,318.6,3823.2,3136.23
2024-03-05,Laptop,Electronics,NorthAmerica,Rep_17,6,307.85,1847.1,1162.81
2023-04-17,Printer,Accessories,NorthAmerica,Rep_9,4,192.16,768.64,631.2
2024-07-17,Router,Accessories,Europe,Rep_8,17,391.18,6650.06,5699.07
2024-12-01,Router,Accessories,Asia,Rep_16,18,720.86,12975.48,9986.83
2023-04-30,Smartphone,Electronics,Asia,Rep_18,7,496.01,3472.07,2478.33
2024-02-09,Printer,Accessories,South America,Rep_8,5,813.0,4065.0,2946.4
2024-08-13, Smartphone ,Electronics,South America,Rep_4,10,535.91,5359.1,3361.5
2023-08-20,Router,Accessories,South America,Rep_5,1,335.16,335.16,276.64
2024-12-11,Tablet,Electronics,NA,Rep_17,7,256.05,1792.35,1128.31
2023-04-21,Monitor,Accessories,Europe,Rep_3,14,,8319.36,6793.22
2024-12-12, Smartphone ,Electronics,Europe,Rep_13,18,715.5,12879.0,7803.64
2023-11-07,Tablet,Electronics,N. America,Rep_7,14,724.92,10148.88,8623.18
2023-01-25,Laptop,Electronics,N. America,Rep_10,4,396.32,1585.28,993.0
2023-05-04,Tablet,Electronics,Europe,Rep_3,2,140.92,281.84,182.45
2023-03-10,Smartphone,Electronics,South America,Rep_4,1,276.59,276.59,211.44
2024-03-08,Smartphone,Electronics,South America,Rep_1,12,889.98,10679.76,6728.35
2024-12-15,Printer,Accessories,Asia,Rep_11,17,499.43,8490.31,5721.02
2024-02-02,Smartphone,Electronics,Europe,Rep_10,18,388.69,6996.42,5010.46
2024-03-14, Printer ,Accessories,South America,Rep_20  ,4,857.38,3429.52,2501.23
2024-08-30,Laptop,Electronics,South America,Rep_2,2,502.79,1005.58,879.99
2024-05-26,Smartphone,Electronics,Asia,Rep_1,9,697.2,6274.8,4049.81
2023-09-19,Router,Accessories,South America,Rep_13,8,461.36,3690.88,2689.65
2024-07-05,Laptop,Electronics,South America,Rep_19  ,6,751.53,4509.18,3262.56
2024-09-27,Smartphone,Electronics,South America,Rep_1,4,130.69,522.76,421.05
2024-01-25,Laptop,Electronics,South America,Rep_3,15,964.01,14460.15,8840.0
2024-05-01,Smartphone,Electronics,NA,Rep_3,16,128.02,2048.32,1823.46
2023-09-09,Router,Accessories,NorthAmerica,Rep_15,7,594.43,4161.01,2584.82
2024-01-24,Router,Accessories,Asia,Rep_8,7,711.99,4983.93,4066.87
2024-09-10, Monitor ,Accessories,NA,Rep_11  ,3,195.86,587.58,375.0
2023-11-14,Printer,Accessories,South America,Rep_7  ,10,882.83,8828.3,6486.03
2024-09-20,Monitor,Accessories,NorthAmerica,Rep_1,19,203.76,3871.44,3400.26
2024-12-01,Tablet,Electronics,NorthAmerica,Rep_17,15,302.29,4534.35,3909.76
2024-03-31,Laptop,Electronics,Europe,Rep_15,1,661.86,661.86,411.55
2023-10-09,Router,Accessories,South America,Rep_18  ,11,918.96,10108.56,8841.73
2024-10-31,Router,Accessories,NA,Rep_9,6,460.2,2761.2,2134.62
2024-08-22,Laptop,Electronics,South America,Rep_6,12,495.54,5946.48,3675.72
2024-04-07,Smartphone,Electronics,Europe,Rep_2,2,608.66,1217.32,893.96
2023-10-25,Printer,Accessories,Asia,Rep_14,3,327.34,982.02,871.36
2023-04-23,Router,Accessories,Europe,Rep_3,1,962.28,962.28,639.94
2023-07-23,Monitor,Accessories,South America,Rep_8,6,589.19,3535.14,2373.77
2023-01-06,Monitor,Accessories,Europe,Rep_13,3,777.2,2331.6,1545.04
2023-02-14,Smartphone,Electronics,Europe,Rep_8,7,661.16,4628.12,3273.54
2023-12-15,Router,Accessories,South America,Rep_8,11,507.97,5587.67,4570.34
2024-12-31,Monitor,Accessories,NA,Rep_4,11,,5020.62,4493.32
2023-06-18,Tablet,Electronics,Europe,Rep_20,10,243.95,2439.5,1666.98
2024-07-30,Laptop,Electronics,South America,Rep_16,18,570.86,10275.48,8937.03
2024-01-11,Router,Accessories,South America,Rep_1,9,558.77,5028.93,3626.24
2024-12-26,Printer,Accessories,Asia,Rep_18,1,,303.67,183.78
2023-04-19,Monitor,Accessories,South America,Rep_2,5,287.49,1437.45,916.54
2023-10-13,Monitor,Accessories,South America,Rep_3,19,937.51,17812.69,12976.6
2023-03-08,Laptop,Electronics,Asia,Rep_12,12,461.26,5535.12,4253.5
2024-05-01,Monitor,Accessories,Europe,Rep_5,7,390.74,2735.18,2021.67
2023-05-04,Laptop,Electronics,Europe,Rep_3  ,19,321.31,6104.89,4536.02
2024-08-07, Tablet ,Electronics,Europe,Rep_15,12,751.59,9019.08,7202.5
2024-11-06,Printer,Accessories,Asia,Rep_18,8,121.57,972.56,806.51
2023-09-27,Monitor,Accessories,NorthAmerica,Rep_6,10,627.61,6276.1,4808.33
2024-08-19,Monitor,Accessories,NorthAmerica,Rep_18,18,281.36,5064.48,4265.64
2023-02-10,Tablet,Electronics,Europe,Rep_5  ,19,162.71,3091.49,2263.45
2023-11-04,Tablet,Electronics,South America,Rep_1,14,770.91,10792.74,8529.04
2024-01-16,Laptop,Electronics,NorthAmerica,Rep_4,19,223.35,4243.65,3627.14
2024-06-21,Router,Accessories,Asia,Rep_19,18,876.07,15769.26,11094.97
2024-06-27, Laptop ,Electronics,Asia,Rep_5  ,11,885.73,9743.03,8016.75
2023-11-24,Tablet,Electronics,South America,Rep_7  ,18,335.78,6044.04,5402.38
2023-07-13,Router,Accessories,South America,Rep_16,8,488.12,3904.96,3147.74
2024-05-05,Tablet,Electronics,NorthAmerica,Rep_6,2,783.04,1566.08,1079.22
2024-02-02,Printer,Accessories,NA,Rep_5,10,267.36,2673.6,1693.23
2024-11-14,Tablet,Electronics,Europe,Rep_3,15,939.16,14087.4,11440.78
2024-05-04,Printer,Accessories,N. America,Rep_19,18,168.96,3041.28,2256.36
2023-06-18,Tablet,Electronics,South America,Rep_12  ,10,810.06,8100.6,6707.29
2023-08-19,Smartphone,Electronics,South America,Rep_2,11,508.47,5593.17,4354.23
2024-03-18,Laptop,Electronics,Asia,Rep_13,19,400.78,7614.82,5752.15
2023-01-29,Tablet,Electronics,Asia,Rep_13,11,990.17,10891.87,8725.25
2024-04-05,Printer,Accessories,Europe,Rep_5,2,668.48,1336.96,929.63
2024-05-05,Printer,Accessories,South America,Rep_6,2,202.2,404.4,256.48
2023-09-05, Printer ,Accessories,Asia,Rep_16,11,306.78,3374.58,2060.79
2023-03-18,Monitor,Accessories,N. America,Rep_14  ,13,192.33,,2139.43
2023-03-09,Printer,Accessories,NorthAmerica,Rep_5,5,,3143.1,2312.24
2024-10-18,Laptop,Electronics,Asia,Rep_9,1,507.84,507.84,328.51
2024-02-07,Smartphone,Electronics,South America,Rep_11,17,800.86,13614.62,11177.83
2023-11-07,Printer,Accessories,Asia,Rep_10,6,486.59,2919.54,2178.65
2024-04-26,Printer,Accessories,South America,Rep_13,7,165.63,1159.41,975.04
2024-12-05,Printer,Accessories,Europe,Rep_16,8,365.02,2920.16,1764.06
2023-12-12,Laptop,Electronics,South America,Rep_11,7,804.39,5630.73,4794.91
2024-06-29, Printer ,Accessories,N. America,Rep_9,10,439.14,4391.4,3462.42
2024-10-06,Smartphone,Electronics,Asia,Rep_10,3,321.87,965.61,812.01
2024-08-31,Printer,Accessories,Europe,Rep_11,4,652.63,2610.52,2240.5
2023-11-28,Tablet,Electronics,Europe,Rep_12,5,501.94,2509.7,1714.17
2023-11-10,Tablet,Electronics,Asia,Rep_17,18,428.55,7713.9,6663.46
2024-11-23,Monitor,Accessories,Asia,Rep_9,16,853.77,13660.32,8948.45
2024-09-04, Monitor ,Accessories,Europe,Rep_20,12,134.2,1610.4,1258.78
2023-05-23,Router,Accessories,Asia,Rep_7,1,195.2,195.2,133.4
2024-12-04, Router ,Accessories,Asia,Rep_18,19,643.46,12225.74,8939.64
2024-07-20, Smartphone ,Electronics,Europe,Rep_15  ,3,742.71,2228.13,1806.69
2024-08-18,Printer,Accessories,Europe,Rep_4,1,838.7,838.7,518.07
2023-10-26,Router,Accessories,Europe,Rep_7,5,633.94,3169.7,2123.76
2024-09-04, Router ,Accessories,Asia,Rep_6,17,148.0,2516.0,2238.28
2024-10-25,Monitor,Accessories,Asia,Rep_8,4,504.71,2018.84,1699.27
2024-02-06,Monitor,Accessories,Asia,Rep_19,5,363.55,1817.75,1461.2
2024-04-15,Printer,Accessories,Asia,Rep_5,8,,4418.48,2883.89
2023-09-18,Printer,Accessories,N. America,Rep_9,5,786.42,3932.1,2439.89
2023-05-08,Monitor,Accessories,South America,Rep_1,13,940.44,12225.72,10614.2
2023-03-10, Tablet ,Electronics,Asia,Rep_16,19,309.34,5877.46,4614.19
2024-04-10,Printer,Accessories,Asia,Rep_17,3,569.34,1708.02,1466.48
2024-08-04, Monitor ,Accessories,Europe,Rep_9,10,498.58,4985.8,3726.1
2023-02-22, Monitor ,Accessories,South America,Rep_20,15,710.09,10651.35,8147.99
2023-04-21,Monitor,Accessories,South America,Rep_13,6,167.75,1006.5,626.05
2023-11-17,Laptop,Electronics,Europe,Rep_6,18,190.26,3424.68,2400.13
2023-05-06,Smartphone,Electronics,N. America,Rep_2,17,536.95,9128.15,6395.57
2023-03-13,Smartphone,Electronics,N. America,Rep_18,17,331.31,5632.27,4815.95
2024-07-02,Smartphone,Electronics,Europe,Rep_4,9,653.44,5880.96,5252.62
2024-12-04,Monitor,Accessories,Europe,Rep_2,4,390.32,1561.28,968.41
2024-11-07,Printer,Accessories,N. America,Rep_1,11,971.75,10689.25,8888.57
2023-04-25,Smartphone,Electronics,Asia,Rep_10,6,,3459.78,2867.07
2024-03-16,Tablet,Electronics,Europe,Rep_8,4,192.55,770.2,474.36
2024-09-25,Printer,Accessories,Asia,Rep_18,14,706.62,9892.68,6331.5
2023-12-29,Tablet,Electronics,Europe,Rep_1,6,174.06,1044.36,819.84
2024-07-20,Printer,Accessories,Asia,Rep_8,19,973.07,18488.33,14797.28
2023-06-25,Monitor,Accessories,Europe,Rep_18,1,291.36,291.36,207.57
2024-09-23,Laptop,Electronics,Europe,Rep_3,1,636.23,636.23,441.78
2024-08-07,Router,Accessories,Asia,Rep_16  ,14,961.05,13454.7,9281.59
2023-05-08,Laptop,Electronics,Europe,Rep_14,12,669.46,8033.52,5403.56
2023-08-15,Tablet,Electronics,South America,Rep_20,3,189.79,569.37,474.31
2023-06-19, Tablet ,Electronics,Europe,Rep_9,12,161.66,1939.92,1262.08
2023-04-20,Laptop,Electronics,Europe,Rep_10,15,649.58,9743.7,6194.8
2024-03-21,Printer,Accessories,South America,Rep_15,9,937.01,8433.09,6848.86
2023-08-07,Tablet,Electronics,N. America,Rep_3,11,170.23,1872.53,1620.52
2024-02-23,Router,Accessories,South America,Rep_15,7,641.32,4489.24,3598.09
2023-06-03,Router,Accessories,South America,Rep_20,16,539.03,8624.48,7735.82
2024-01-25,Laptop,Electronics,Asia,Rep_7,4,681.14,2724.56,2440.45
2024-11-20,Monitor,Accessories,South America,Rep_17  ,12,788.6,9463.2,7846.92
2023-12-17,Smartphone,Electronics,NorthAmerica,Rep_16,14,110.29,1544.06,1124.44
2024-06-03,Printer,Accessories,South America,Rep_15  ,10,288.84,2888.4,2583.86
2024-09-13,Tablet,Electronics,Asia,Rep_5,15,541.96,8129.4,6338.92
2024-12-21,Laptop,Electronics,South America,Rep_6,19,958.93,18219.67,12056.27
2024-02-18,Tablet,Electronics,Europe,Rep_11,16,377.01,6032.16,4142.3
2023-12-28,Monitor,Accessories,Asia,Rep_8,6,919.37,5516.22,3763.15
2023-10-25,Tablet,Electronics,South America,Rep_20,9,480.58,4325.22,3463.83
2024-04-25,Laptop,Electronics,Europe,Rep_3,8,838.14,6705.12,5792.82
2024-04-08,Router,Accessories,NorthAmerica,Rep_13,14,382.49,5354.86,4312.07
2024-08-08,Smartphone,Electronics,Asia,Rep_13,15,111.15,,1200.12
2023-01-21,Monitor,Accessories,South America,Rep_15,10,107.47,1074.7,957.58
2024-03-10,Laptop,Electronics,South America,Rep_9,8,972.41,7779.28,4995.05
2023-12-23,Tablet,Electronics,Asia,Rep_12,8,677.31,5418.48,3362.01
2023-09-24,Monitor,Accessories,Europe,Rep_6,19,201.35,3825.65,3342.16
2023-08-13,Printer,Accessories,Europe,Rep_2  ,1,987.07,987.07,853.54
2024-01-26,Smartphone,Electronics,NorthAmerica,Rep_8,12,260.41,3124.92,2520.39
2023-04-03,Router,Accessories,Europe,Rep_3,1,269.51,269.51,202.17
2024-09-22,Router,Accessories,NA,Rep_9,7,280.01,,1748.35
2023-03-23, Printer ,Accessories,Asia,Rep_15,5,861.28,4306.4,3805.18
2023-06-02,Smartphone,Electronics,Europe,Rep_14,18,830.83,14954.94,9672.49
2023-10-13,Tablet,Electronics,Europe,Rep_14,5,157.81,789.05,519.37
2023-11-16,Tablet,Electronics,N. America,Rep_8,11,869.43,9563.73,6463.21
2023-04-05,Printer,Accessories,N. America,Rep_19,10,959.53,9595.3,7186.99
2024-11-01,Router,Accessories,Europe,Rep_10,2,830.04,1660.08,1381.34
2024-07-15,Monitor,Accessories,South America,Rep_6,9,529.55,4765.95,3979.49
2023-08-30,Laptop,Electronics,Europe,Rep_20,11,403.6,4439.6,3506.98
2024-12-30,Laptop,Electronics,NA,Rep_4,9,647.82,5830.38,3765.24
2023-10-03,Tablet,Electronics,N. America,Rep_15,1,419.9,419.9,287.41
2024-07-20,Smartphone,Electronics,Europe,Rep_5,8,959.01,7672.08,6558.43
2024-06-30,Tablet,Electronics,Europe,Rep_1,3,433.0,1299.0,890.39
2023-11-30,Tablet,Electronics,Asia,Rep_17,16,941.86,15069.76,12968.3
2023-01-22,Printer,Accessories,NorthAmerica,Rep_13,3,723.95,2171.85,1710.28
2023-05-19,Tablet,Electronics,NorthAmerica,Rep_16,15,381.65,5724.75,4420.93
2023-06-09,Tablet,Electronics,Europe,Rep_20,15,540.6,8109.0,5974.97
2024-01-12, Printer ,Accessories,Asia,Rep_15,17,114.2,1941.4,1644.75
2023-09-09,Monitor,Accessories,Europe,Rep_4  ,4,962.66,3850.64,2611.67
2024-12-31,Tablet,Electronics,Europe,Rep_20  ,19,946.65,17986.35,14371.77
2023-02-13,Laptop,Electronics,South America,Rep_5,12,215.52,2586.24,1848.01
2023-01-01,Smartphone,Electronics,South America,Rep_17,12,640.11,7681.32,4968.88
2024-05-16,Router,Accessories,South America,Rep_18,14,307.38,4303.32,3542.15
2024-07-08,Router,Accessories,South America,Rep_17,3,673.86,2021.58,1397.23
2024-04-22,Router,Accessories,Asia,Rep_20,18,998.83,17978.94,11174.15
2024-08-14,Router,Accessories,South America,Rep_9,19,618.91,11759.29,9473.78
2024-06-20,Monitor,Accessories,Europe,Rep_17,7,981.31,6869.17,5471.14
2024-05-26,Tablet,Electronics,NA,Rep_7,15,343.09,5146.35,3693.64
2023-03-17,Printer,Accessories,Asia,Rep_10,12,228.51,,1728.46
2023-04-29,Printer,Accessories,South America,Rep_13,11,867.84,9546.24,7775.42
2024-01-20,Smartphone,Electronics,Asia,Rep_1,18,430.0,7740.0,6914.67
2023-11-19,Monitor,Accessories,Europe,Rep_1  ,13,942.12,12247.56,9794.4
2023-08-09,Monitor,Accessories,Europe,Rep_15,6,849.0,5094.0,3757.49
2024-08-27, Router ,Accessories,Europe,Rep_10,1,565.85,565.85,485.29
2024-02-10,Tablet,Electronics,Europe,Rep_1,7,144.15,1009.05,873.8
2023-08-21, Monitor ,Accessories,Asia,Rep_16,10,114.05,,793.21
2024-02-13,Monitor,Accessories,South America,Rep_12,15,535.02,8025.3,5613.75
2023-07-29,Monitor,Accessories,Europe,Rep_14,18,373.51,6723.18,4568.86
2023-02-22,Tablet,Electronics,Europe,Rep_4,12,652.97,7835.64,6848.14
2023-10-30,Smartphone,Electronics,NorthAmerica,Rep_12,17,654.67,11129.39,7195.68
2024-04-21,Monitor,Accessories,South America,Rep_3,1,843.64,843.64,516.95
2024-09-04,Smartphone,Electronics,Asia,Rep_17,18,514.94,9268.92,7761.07
2024-07-18,Monitor,Accessories,NA,Rep_16,6,113.87,683.22,577.36
2023-03-11,Smartphone,Electronics,Asia,Rep_7,4,303.7,1214.8,899.65
2023-11-14,Printer,Accessories,Europe,Rep_1,18,884.02,15912.36,14178.22
2023-04-14,Tablet,Electronics,Asia,Rep_2,5,817.68,4088.4,3242.27
2023-01-26,Printer,Accessories,Europe,Rep_17,3,366.34,1099.02,740.13
2024-01-16,Laptop,Electronics,South America,Rep_13,1,223.03,223.03,170.71
2023-12-09,Printer,Accessories,South America,Rep_12,18,709.98,12779.64,9761.27
2024-09-28,Smartphone,Electronics,Asia,Rep_12,1,291.36,291.36,207.54
2023-02-22,Printer,Accessories,NorthAmerica,Rep_15,8,179.48,1435.84,1219.09
2024-05-14,Monitor,Accessories,N. America,Rep_18,18,297.78,5360.04,3320.18
2024-08-02, Printer ,Accessories,NorthAmerica,Rep_5,16,122.8,1964.8,1515.07
2024-01-22,Smartphone,Electronics,South America,Rep_9,2,157.72,315.44,210.68
2023-05-28,Tablet,Electronics,Europe,Rep_3,5,391.08,1955.4,1476.07
2024-09-23,Monitor,Accessories,Asia,Rep_13,2,184.57,369.14,290.26
2023-08-14,Laptop,Electronics,NA,Rep_10,18,369.22,6645.96,5236.93
2023-01-13,Tablet,Electronics,Europe,Rep_14,14,788.95,11045.3,9410.85
2024-08-05, Tablet ,Electronics,South America,Rep_5,11,379.91,4179.01,2891.11
2024-03-13,Printer,Accessories,Asia,Rep_7,5,689.41,3447.05,2456.81
2023-01-01,Laptop,Electronics,Europe,Rep_2,15,521.4,7821.0,5280.38
2023-09-29,Router,Accessories,South America,Rep_3,19,462.91,8795.29,6264.22
2023-08-13,Monitor,Accessories,Europe,Rep_16,5,241.92,1209.6,913.13
2023-04-27,Laptop,Electronics,South America,Rep_11,7,989.95,6929.65,5785.48
2024-09-23,Router,Accessories,Asia,Rep_16,16,987.72,15803.52,11498.52
2023-09-22, Printer ,Accessories,Asia,Rep_11,4,901.53,3606.12,2533.35
2024-06-23,Tablet,Electronics,Asia,Rep_20,14,683.35,9566.9,6899.71
2023-09-09,Tablet,Electronics,N. America,Rep_14,13,632.5,8222.5,4964.72
2024-05-09,Smartphone,Electronics,Asia,Rep_17  ,15,312.18,4682.7,3274.43
2023-11-04,Monitor,Accessories,South America,Rep_2  ,5,687.94,3439.7,2119.23
2024-08-28,Smartphone,Electronics,Asia,Rep_4,16,463.31,7412.96,5328.93
2023-06-01,Printer,Accessories,Europe,Rep_8,13,695.59,9042.67,7381.9
2023-09-12,Monitor,Accessories,Europe,Rep_4,15,144.54,2168.1,1879.24
2024-12-15,Printer,Accessories,Asia,Rep_14,5,655.06,3275.3,2580.18
2024-02-14,Monitor,Accessories,Asia,Rep_10,6,331.07,1986.42,1251.97
2023-03-25,Tablet,Electronics,Europe,Rep_20,5,711.89,3559.45,2822.21
2024-05-07,Router,Accessories,NA,Rep_11,8,475.93,3807.44,2884.55
2023-02-28,Monitor,Accessories,South America,Rep_14,15,372.22,5583.3,4413.58
2023-06-07,Monitor,Accessories,South America,Rep_1,5,673.65,3368.25,2911.51
2023-12-08,Smartphone,Electronics,N. America,Rep_10,19,800.74,15214.06,10263.59
2023-08-30,Monitor,Accessories,South America,Rep_13,1,911.97,911.97,652.71
2024-08-25,Tablet,Electronics,South America,Rep_14,5,910.56,4552.8,2910.42
2023-08-29, Smartphone ,Electronics,Europe,Rep_20,14,970.59,13588.26,11460.64
2023-06-18,Smartphone,Electronics,Europe,Rep_20,8,209.58,1676.64,1305.0
2023-12-01,Printer,Accessories,South America,Rep_3,9,432.39,3891.51,2450.11
